"","date","province","country","lat","long","type","cases"
"1030","2020-09-24","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1031","2020-09-25","Queensland","Australia",-27.4698,153.0251,"confirmed",3
"1032","2020-09-26","Queensland","Australia",-27.4698,153.0251,"confirmed",1
"1033","2020-09-27","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1034","2020-09-28","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1035","2020-09-29","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1036","2020-09-30","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1037","2020-10-01","Queensland","Australia",-27.4698,153.0251,"confirmed",3
"1038","2020-10-02","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1039","2020-10-03","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1040","2020-10-04","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1041","2020-10-05","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1042","2020-10-06","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1043","2020-10-07","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1044","2020-10-08","Queensland","Australia",-27.4698,153.0251,"confirmed",0
"1045","2020-01-22","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1046","2020-01-23","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1047","2020-01-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1048","2020-01-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1049","2020-01-26","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1050","2020-01-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1051","2020-01-28","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1052","2020-01-29","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1053","2020-01-30","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1054","2020-01-31","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1055","2020-02-01","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1056","2020-02-02","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1057","2020-02-03","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1058","2020-02-04","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1059","2020-02-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1060","2020-02-06","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1061","2020-02-07","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1062","2020-02-08","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1063","2020-02-09","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1064","2020-02-10","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1065","2020-02-11","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1066","2020-02-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1067","2020-02-13","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1068","2020-02-14","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1069","2020-02-15","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1070","2020-02-16","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1071","2020-02-17","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1072","2020-02-18","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1073","2020-02-19","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1074","2020-02-20","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1075","2020-02-21","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1076","2020-02-22","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1077","2020-02-23","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1078","2020-02-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1079","2020-02-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1080","2020-02-26","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1081","2020-02-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1082","2020-02-28","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1083","2020-02-29","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1084","2020-03-01","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1085","2020-03-02","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1086","2020-03-03","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1087","2020-03-04","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1088","2020-03-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1089","2020-03-06","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1090","2020-03-07","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1091","2020-03-08","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1092","2020-03-09","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1093","2020-03-10","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1094","2020-03-11","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1095","2020-03-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1096","2020-03-13","South Australia","Australia",-34.9285,138.6007,"confirmed",7
"1097","2020-03-14","South Australia","Australia",-34.9285,138.6007,"confirmed",3
"1098","2020-03-15","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1099","2020-03-16","South Australia","Australia",-34.9285,138.6007,"confirmed",9
"1100","2020-03-17","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1101","2020-03-18","South Australia","Australia",-34.9285,138.6007,"confirmed",8
"1102","2020-03-19","South Australia","Australia",-34.9285,138.6007,"confirmed",5
"1103","2020-03-20","South Australia","Australia",-34.9285,138.6007,"confirmed",8
"1104","2020-03-21","South Australia","Australia",-34.9285,138.6007,"confirmed",17
"1105","2020-03-22","South Australia","Australia",-34.9285,138.6007,"confirmed",33
"1106","2020-03-23","South Australia","Australia",-34.9285,138.6007,"confirmed",34
"1107","2020-03-24","South Australia","Australia",-34.9285,138.6007,"confirmed",36
"1108","2020-03-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1109","2020-03-26","South Australia","Australia",-34.9285,138.6007,"confirmed",65
"1110","2020-03-27","South Australia","Australia",-34.9285,138.6007,"confirmed",22
"1111","2020-03-28","South Australia","Australia",-34.9285,138.6007,"confirmed",30
"1112","2020-03-29","South Australia","Australia",-34.9285,138.6007,"confirmed",12
"1113","2020-03-30","South Australia","Australia",-34.9285,138.6007,"confirmed",6
"1114","2020-03-31","South Australia","Australia",-34.9285,138.6007,"confirmed",32
"1115","2020-04-01","South Australia","Australia",-34.9285,138.6007,"confirmed",30
"1116","2020-04-02","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1117","2020-04-03","South Australia","Australia",-34.9285,138.6007,"confirmed",29
"1118","2020-04-04","South Australia","Australia",-34.9285,138.6007,"confirmed",11
"1119","2020-04-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1120","2020-04-06","South Australia","Australia",-34.9285,138.6007,"confirmed",4
"1121","2020-04-07","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1122","2020-04-08","South Australia","Australia",-34.9285,138.6007,"confirmed",4
"1123","2020-04-09","South Australia","Australia",-34.9285,138.6007,"confirmed",5
"1124","2020-04-10","South Australia","Australia",-34.9285,138.6007,"confirmed",8
"1125","2020-04-11","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1126","2020-04-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1127","2020-04-13","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1128","2020-04-14","South Australia","Australia",-34.9285,138.6007,"confirmed",4
"1129","2020-04-15","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1130","2020-04-16","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1131","2020-04-17","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1132","2020-04-18","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1133","2020-04-19","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1134","2020-04-20","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1135","2020-04-21","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1136","2020-04-22","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1137","2020-04-23","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1138","2020-04-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1139","2020-04-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1140","2020-04-26","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1141","2020-04-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1142","2020-04-28","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1143","2020-04-29","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1144","2020-04-30","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1145","2020-05-01","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1146","2020-05-02","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1147","2020-05-03","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1148","2020-05-04","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1149","2020-05-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1150","2020-05-06","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1151","2020-05-07","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1152","2020-05-08","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1153","2020-05-09","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1154","2020-05-10","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1155","2020-05-11","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1156","2020-05-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1157","2020-05-13","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1158","2020-05-14","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1159","2020-05-15","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1160","2020-05-16","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1161","2020-05-17","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1162","2020-05-18","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1163","2020-05-19","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1164","2020-05-20","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1165","2020-05-21","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1166","2020-05-22","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1167","2020-05-23","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1168","2020-05-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1169","2020-05-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1170","2020-05-26","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1171","2020-05-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1172","2020-05-28","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1173","2020-05-29","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1174","2020-05-30","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1175","2020-05-31","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1176","2020-06-01","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1177","2020-06-02","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1178","2020-06-03","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1179","2020-06-04","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1180","2020-06-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1181","2020-06-06","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1182","2020-06-07","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1183","2020-06-08","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1184","2020-06-09","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1185","2020-06-10","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1186","2020-06-11","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1187","2020-06-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1188","2020-06-13","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1189","2020-06-14","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1190","2020-06-15","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1191","2020-06-16","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1192","2020-06-17","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1193","2020-06-18","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1194","2020-06-19","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1195","2020-06-20","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1196","2020-06-21","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1197","2020-06-22","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1198","2020-06-23","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1199","2020-06-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1200","2020-06-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1201","2020-06-26","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1202","2020-06-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1203","2020-06-28","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1204","2020-06-29","South Australia","Australia",-34.9285,138.6007,"confirmed",3
"1205","2020-06-30","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1206","2020-07-01","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1207","2020-07-02","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1208","2020-07-03","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1209","2020-07-04","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1210","2020-07-05","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1211","2020-07-06","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1212","2020-07-07","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1213","2020-07-08","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1214","2020-07-09","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1215","2020-07-10","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1216","2020-07-11","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1217","2020-07-12","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1218","2020-07-13","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1219","2020-07-14","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1220","2020-07-15","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1221","2020-07-16","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1222","2020-07-17","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1223","2020-07-18","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1224","2020-07-19","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1225","2020-07-20","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1226","2020-07-21","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1227","2020-07-22","South Australia","Australia",-34.9285,138.6007,"confirmed",2
"1228","2020-07-23","South Australia","Australia",-34.9285,138.6007,"confirmed",1
"1229","2020-07-24","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1230","2020-07-25","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1231","2020-07-26","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1232","2020-07-27","South Australia","Australia",-34.9285,138.6007,"confirmed",0
"1233","2020-07-28","South Australia","Australia",-34.9285,138.6007,"confirmed",1
